CD_MISSION,NM_PRIORITY,OID_FORKLIFT,FROM_X,FROM_Y,TO_X,TO_Y,DT_INSERT,DT_START,DT_UPDATE,DIFF,WEIGHT,HEIGHT,TP_UDC,DT_READY_TO_GO,DIFF_READY_TO_GO,FROM_Z,TO_Z
"4,163,054",8,44,"241,569","416,461","281,698","438,070",4/5/2023 17:07,4/5/2023 17:08,4/5/2023 17:13,5,938,760,1,4/5/2023 17:09,1,0,0
"4,163,055",8,44,"241,569","416,461","280,758","425,505",4/5/2023 17:07,4/5/2023 17:13,4/5/2023 17:15,2,853,800,1,4/5/2023 17:14,1,0,0
"4,163,057",8,44,"241,569","416,461",900,12,4/5/2023 17:09,4/5/2023 17:15,4/5/2023 17:18,3,555,590,1,4/5/2023 17:17,2,0,0
"4,163,057",8,44,"241,569","416,461",900,12,4/5/2023 17:09,4/5/2023 17:15,4/5/2023 17:18,3,555,590,1,4/5/2023 17:17,2,0,0
"4,163,057",8,44,"241,569","416,461",900,12,4/5/2023 17:09,4/5/2023 17:15,4/5/2023 17:18,3,555,590,1,4/5/2023 17:17,2,0,0
"4,163,057",8,44,"241,569","416,461",900,12,4/5/2023 17:09,4/5/2023 17:15,4/5/2023 17:18,3,555,590,1,4/5/2023 17:17,2,0,0
"4,163,065",8,44,"241,569","416,461","280,863","426,901",4/5/2023 17:14,4/5/2023 17:18,4/5/2023 17:20,2,853,770,1,4/5/2023 17:19,1,0,0
"4,163,072",8,44,"241,569","416,461","280,863","426,901",4/5/2023 17:19,4/5/2023 17:20,4/5/2023 17:22,2,853,800,1,4/5/2023 17:21,1,0,0
"4,163,076",8,44,"241,569","416,461",902,4,4/5/2023 17:21,4/5/2023 17:22,4/5/2023 17:23,2,79,410,7,4/5/2023 17:22,1,0,0
"4,163,078",8,44,"241,569","416,461",906,12,4/5/2023 17:21,4/5/2023 17:23,4/5/2023 17:26,2,128,380,1,4/5/2023 17:24,1,0,0
"4,163,079",6,45,"304,034","829,823","236,034","747,455",4/5/2023 17:22,4/5/2023 17:24,4/5/2023 17:25,1,0,260,4,4/5/2023 17:24,0,0,0
"4,163,081",8,44,"241,569","416,461",908,10,4/5/2023 17:24,4/5/2023 17:26,4/5/2023 17:28,2,63,230,1,4/5/2023 17:27,1,0,0
"4,163,082",8,44,"241,569","416,461",905,15,4/5/2023 17:25,4/5/2023 17:28,4/5/2023 17:30,2,56,190,1,4/5/2023 17:29,1,0,0
"4,163,087",8,44,"241,569","416,461","189,944","379,995",4/5/2023 17:28,4/5/2023 17:30,4/5/2023 17:32,2,597,820,1,4/5/2023 17:31,1,0,0
"4,163,092",6,45,"259,397","891,616","236,034","747,455",4/5/2023 17:31,4/5/2023 17:33,4/5/2023 17:36,3,0,205,4,4/5/2023 17:34,1,0,0
"4,163,098",8,44,"241,569","416,461",905,16,4/5/2023 17:32,4/5/2023 17:34,4/5/2023 17:36,2,85,350,1,4/5/2023 17:35,1,0,0
"4,163,104",8,44,"241,569","416,461",901,15,4/5/2023 17:35,4/5/2023 17:37,4/5/2023 17:38,2,469,600,1,4/5/2023 17:37,1,0,0
"4,163,046",5,44,"246,340","425,843",905,12,4/5/2023 17:03,4/5/2023 17:41,4/5/2023 17:43,3,171,330,1,4/5/2023 17:42,2,0,0
"4,163,111",8,44,"241,569","416,461","189,944","379,995",4/5/2023 17:41,4/5/2023 17:43,4/5/2023 17:45,2,"1,024","1,020",1,4/5/2023 17:44,1,0,0
"4,163,048",5,44,"246,340","425,843",900,10,4/5/2023 17:04,4/5/2023 17:45,4/5/2023 17:54,8,151,360,1,4/5/2023 17:53,7,0,0
"4,163,126",8,44,"241,569","416,461",902,15,4/5/2023 17:53,4/5/2023 17:54,4/5/2023 17:56,2,919,790,1,4/5/2023 17:55,1,0,0
"4,163,052",5,44,"246,340","425,843",900,7,4/5/2023 17:06,4/5/2023 17:56,4/5/2023 18:01,5,173,460,1,4/5/2023 18:00,4,0,0
"4,163,052",5,44,"246,340","425,843",900,7,4/5/2023 17:06,4/5/2023 17:56,4/5/2023 18:01,5,173,460,1,4/5/2023 18:00,4,0,0
"4,163,132",8,44,"241,569","416,461",901,8,4/5/2023 17:58,4/5/2023 18:01,4/5/2023 18:03,2,702,750,1,4/5/2023 18:02,1,0,0
"4,163,135",8,44,"241,569","416,461",905,11,4/5/2023 18:02,4/5/2023 18:03,4/5/2023 18:06,2,57,230,1,4/5/2023 18:04,1,0,0
"4,163,139",8,44,"241,569","416,461","280,758","425,505",4/5/2023 18:06,4/5/2023 18:06,4/5/2023 18:08,2,789,790,1,4/5/2023 18:07,1,0,0
"4,163,053",5,44,"246,340","425,843",905,3,4/5/2023 17:07,4/5/2023 18:08,4/5/2023 18:11,3,777,"1,040",1,4/5/2023 18:10,2,0,0
"4,163,145",5,44,"246,340","425,843",905,4,4/5/2023 18:12,4/5/2023 18:12,4/5/2023 18:14,2,818,"1,040",1,4/5/2023 18:13,1,0,0
"4,163,148",5,44,"246,340","425,843","281,803","439,466",4/5/2023 18:18,4/5/2023 18:18,4/5/2023 18:20,2,533,640,1,4/5/2023 18:19,1,0,0
"4,163,149",8,44,"241,569","416,461",900,14,4/5/2023 18:18,4/5/2023 18:20,4/5/2023 18:22,2,191,350,1,4/5/2023 18:21,1,0,0
"4,163,152",8,44,"241,569","416,461",901,13,4/5/2023 18:21,4/5/2023 18:22,4/5/2023 18:25,3,30,230,1,4/5/2023 18:23,1,0,0
"4,163,155",8,44,"241,569","416,461",904,4,4/5/2023 18:23,4/5/2023 18:25,4/5/2023 18:27,2,688,690,1,4/5/2023 18:26,1,0,0
"4,163,159",8,44,"241,569","416,461",908,11,4/5/2023 18:24,4/5/2023 18:27,4/5/2023 18:29,2,63,250,1,4/5/2023 18:28,1,0,0
"4,163,162",8,44,"241,569","416,461",908,14,4/5/2023 18:27,4/5/2023 18:29,4/5/2023 18:34,5,159,310,1,4/5/2023 18:30,1,0,0
"4,163,165",8,44,"241,569","416,461",900,9,4/5/2023 18:29,4/5/2023 18:34,4/5/2023 18:36,2,532,550,1,4/5/2023 18:35,1,0,0
"4,163,165",8,44,"241,569","416,461",900,9,4/5/2023 18:29,4/5/2023 18:34,4/5/2023 18:36,2,532,550,1,4/5/2023 18:35,1,0,0
"4,163,168",8,44,"241,569","416,461",906,2,4/5/2023 18:31,4/5/2023 18:36,4/5/2023 18:37,2,386,750,1,4/5/2023 18:36,1,0,0
"4,163,202",8,44,"241,569","416,461","281,594","436,674",4/5/2023 18:47,4/5/2023 18:47,4/5/2023 18:50,3,491,750,1,4/5/2023 18:48,2,0,0
"4,163,206",8,44,"241,569","416,461",905,4,4/5/2023 18:48,4/5/2023 18:50,4/5/2023 18:53,3,427,750,1,4/5/2023 18:52,2,0,0
"4,163,207",8,44,"241,569","416,461","342,287","423,147",4/5/2023 18:50,4/5/2023 18:53,4/5/2023 18:58,5,384,470,1,4/5/2023 18:55,2,0,0
"4,163,215",8,44,"241,569","416,461",901,12,4/5/2023 18:55,4/5/2023 18:58,4/5/2023 19:00,2,190,310,1,4/5/2023 19:00,1,0,0
"4,163,217",8,44,"241,569","416,461",908,16,4/5/2023 18:57,4/5/2023 19:01,4/5/2023 19:03,2,32,210,1,4/5/2023 19:01,1,0,0
"4,163,218",8,44,"241,569","416,461",908,16,4/5/2023 19:02,4/5/2023 19:03,4/5/2023 19:07,4,19,210,1,4/5/2023 19:04,1,0,0
"4,163,219",8,44,"241,569","416,461",901,15,4/5/2023 19:04,4/5/2023 19:07,4/5/2023 19:09,2,125,290,1,4/5/2023 19:08,1,0,0
"4,163,224",8,44,"241,569","416,461",901,12,4/5/2023 19:06,4/5/2023 19:09,4/5/2023 19:10,2,455,530,1,4/5/2023 19:10,1,0,0
"4,163,230",8,44,"241,569","416,461",901,15,4/5/2023 19:10,4/5/2023 19:10,4/5/2023 19:12,2,84,310,1,4/5/2023 19:11,1,0,0
"4,163,227",5,44,"246,340","425,843",901,16,4/5/2023 19:09,4/5/2023 19:12,4/5/2023 19:14,2,149,290,1,4/5/2023 19:13,1,0,0
"4,163,232",5,44,"246,340","425,843",907,10,4/5/2023 19:10,4/5/2023 19:14,4/5/2023 19:15,2,28,240,1,4/5/2023 19:14,1,0,0
"4,163,234",5,44,"246,340","425,843",908,7,4/5/2023 19:13,4/5/2023 19:15,4/5/2023 19:17,2,411,760,1,4/5/2023 19:16,1,0,0
"4,163,237",5,44,"246,340","425,843",907,10,4/5/2023 19:16,4/5/2023 19:17,4/5/2023 19:19,2,63,280,1,4/5/2023 19:18,1,0,0
"4,163,249",5,44,"246,340","425,843",909,1,4/5/2023 19:22,4/5/2023 19:22,4/5/2023 19:24,2,279,480,1,4/5/2023 19:23,1,0,0
"4,163,254",5,44,"246,340","425,843",906,1,4/5/2023 19:27,4/5/2023 19:27,4/5/2023 19:33,6,634,700,1,4/5/2023 19:31,5,0,0
"4,163,258",6,45,"261,567","827,420","241,107","746,808",4/5/2023 19:30,4/5/2023 19:30,4/5/2023 19:41,11,0,260,4,4/5/2023 19:40,10,0,0
"4,163,262",5,44,"246,340","425,843",907,11,4/5/2023 19:31,4/5/2023 19:33,4/5/2023 19:36,3,8,350,7,4/5/2023 19:34,2,0,0
"4,163,266",5,44,"246,340","425,843",908,12,4/5/2023 19:33,4/5/2023 19:36,4/5/2023 19:37,2,43,330,7,4/5/2023 19:36,1,0,0
"4,163,271",5,44,"246,340","425,843",905,9,4/5/2023 19:36,4/5/2023 19:37,4/5/2023 19:39,2,100,270,1,4/5/2023 19:38,1,0,0
"4,163,279",5,44,"246,340","425,843",905,10,4/5/2023 19:39,4/5/2023 19:39,4/5/2023 19:41,2,64,350,7,4/5/2023 19:40,1,0,0
"4,163,282",5,44,"246,340","425,843",905,12,4/5/2023 19:42,4/5/2023 19:42,4/5/2023 19:43,1,185,310,1,4/5/2023 19:42,1,0,0
"4,163,282",5,44,"246,340","425,843",905,12,4/5/2023 19:42,4/5/2023 19:42,4/5/2023 19:43,1,185,310,1,4/5/2023 19:42,1,0,0
"4,163,282",5,44,"246,340","425,843",905,12,4/5/2023 19:42,4/5/2023 19:42,4/5/2023 19:43,1,185,310,1,4/5/2023 19:42,1,0,0
"4,163,282",5,44,"246,340","425,843",905,12,4/5/2023 19:42,4/5/2023 19:42,4/5/2023 19:43,1,185,310,1,4/5/2023 19:42,1,0,0
"4,163,282",5,44,"246,340","425,843",905,12,4/5/2023 19:42,4/5/2023 19:42,4/5/2023 19:43,1,185,310,1,4/5/2023 19:42,1,0,0
"4,163,282",5,44,"246,340","425,843",905,12,4/5/2023 19:42,4/5/2023 19:42,4/5/2023 19:43,1,185,310,1,4/5/2023 19:42,1,0,0
"4,163,284",5,44,"246,340","425,843",909,13,4/5/2023 19:44,4/5/2023 19:44,4/5/2023 19:46,2,164,310,1,4/5/2023 19:44,0,0,0
"4,163,289",5,44,"246,340","425,843",906,3,4/5/2023 19:50,4/5/2023 19:50,4/6/2023 5:13,563,594,640,1,4/6/2023 5:11,562,0,0
"4,163,291",5,44,"246,340","425,843",906,14,4/5/2023 19:51,4/6/2023 5:13,4/6/2023 5:16,3,539,620,1,4/6/2023 5:15,2,0,0
"4,163,166",6,63,"309,442","263,038","415,233","377,304",4/5/2023 18:30,4/6/2023 5:15,4/6/2023 5:21,6,198,360,1,4/6/2023 5:18,2,0,0
"4,163,166",6,63,"309,442","263,038","415,233","377,304",4/5/2023 18:30,4/6/2023 5:15,4/6/2023 5:21,6,198,360,1,4/6/2023 5:18,2,0,0
"4,163,747",5,44,"246,340","425,843",900,12,4/6/2023 5:08,4/6/2023 5:16,4/6/2023 5:18,2,25,240,1,4/6/2023 5:17,1,0,0
"4,163,748",5,44,"246,340","425,843",900,12,4/6/2023 5:09,4/6/2023 5:18,4/6/2023 5:20,2,31,320,1,4/6/2023 5:19,1,0,0
"4,163,750",5,44,"246,340","425,843",907,15,4/6/2023 5:10,4/6/2023 5:20,4/6/2023 5:22,2,25,220,1,4/6/2023 5:21,1,0,0
"4,163,752",5,44,"246,340","425,843",901,10,4/6/2023 5:11,4/6/2023 5:22,4/6/2023 5:32,10,85,280,1,4/6/2023 5:31,9,0,0
"4,163,756",5,44,"246,340","425,843",901,12,4/6/2023 5:14,4/6/2023 5:32,4/6/2023 5:34,2,57,260,1,4/6/2023 5:33,1,0,0
"4,163,759",5,44,"246,340","425,843",907,6,4/6/2023 5:16,4/6/2023 5:34,4/6/2023 5:36,2,14,240,1,4/6/2023 5:35,1,0,0
"4,163,761",5,44,"246,340","425,843",900,14,4/6/2023 5:18,4/6/2023 5:36,4/6/2023 5:38,2,427,520,1,4/6/2023 5:37,1,0,0
"4,163,761",5,44,"246,340","425,843",900,14,4/6/2023 5:18,4/6/2023 5:36,4/6/2023 5:38,2,427,520,1,4/6/2023 5:37,1,0,0
"4,163,771",5,44,"246,340","425,843",906,4,4/6/2023 5:28,4/6/2023 5:38,4/6/2023 5:40,2,718,720,1,4/6/2023 5:39,1,0,0
"4,163,771",5,44,"246,340","425,843",906,4,4/6/2023 5:28,4/6/2023 5:38,4/6/2023 5:40,2,718,720,1,4/6/2023 5:39,1,0,0
"4,163,773",5,44,"246,340","425,843",906,4,4/6/2023 5:31,4/6/2023 5:40,4/6/2023 5:44,4,751,760,1,4/6/2023 5:43,3,0,0
"4,163,765",0,63,"415,141","375,748",903,13,4/6/2023 5:24,4/6/2023 5:41,4/6/2023 5:53,12,28,165,1,4/6/2023 5:50,9,0,0
"4,163,775",5,44,"246,340","425,843",902,15,4/6/2023 5:32,4/6/2023 5:45,4/6/2023 5:46,2,31,300,1,4/6/2023 5:45,1,0,0
"4,163,778",5,44,"246,340","425,843",900,15,4/6/2023 5:34,4/6/2023 5:46,4/6/2023 5:48,2,429,540,1,4/6/2023 5:47,1,0,0
"4,163,778",5,44,"246,340","425,843",900,15,4/6/2023 5:34,4/6/2023 5:46,4/6/2023 5:48,2,429,540,1,4/6/2023 5:47,1,0,0
"4,163,778",5,44,"246,340","425,843",900,15,4/6/2023 5:34,4/6/2023 5:46,4/6/2023 5:48,2,429,540,1,4/6/2023 5:47,1,0,0
"4,163,778",5,44,"246,340","425,843",900,15,4/6/2023 5:34,4/6/2023 5:46,4/6/2023 5:48,2,429,540,1,4/6/2023 5:47,1,0,0
"4,163,778",5,44,"246,340","425,843",900,15,4/6/2023 5:34,4/6/2023 5:46,4/6/2023 5:48,2,429,540,1,4/6/2023 5:47,1,0,0
"4,163,778",5,44,"246,340","425,843",900,15,4/6/2023 5:34,4/6/2023 5:46,4/6/2023 5:48,2,429,540,1,4/6/2023 5:47,1,0,0
"4,163,778",5,44,"246,340","425,843",900,15,4/6/2023 5:34,4/6/2023 5:46,4/6/2023 5:48,2,429,540,1,4/6/2023 5:47,1,0,0
"4,163,778",5,44,"246,340","425,843",900,15,4/6/2023 5:34,4/6/2023 5:46,4/6/2023 5:48,2,429,540,1,4/6/2023 5:47,1,0,0
"4,163,778",5,44,"246,340","425,843",900,15,4/6/2023 5:34,4/6/2023 5:46,4/6/2023 5:48,2,429,540,1,4/6/2023 5:47,1,0,0
"4,163,778",5,44,"246,340","425,843",900,15,4/6/2023 5:34,4/6/2023 5:46,4/6/2023 5:48,2,429,540,1,4/6/2023 5:47,1,0,0
"4,163,778",5,44,"246,340","425,843",900,15,4/6/2023 5:34,4/6/2023 5:46,4/6/2023 5:48,2,429,540,1,4/6/2023 5:47,1,0,0
"4,163,778",5,44,"246,340","425,843",900,15,4/6/2023 5:34,4/6/2023 5:46,4/6/2023 5:48,2,429,540,1,4/6/2023 5:47,1,0,0
"4,163,778",5,44,"246,340","425,843",900,15,4/6/2023 5:34,4/6/2023 5:46,4/6/2023 5:48,2,429,540,1,4/6/2023 5:47,1,0,0
"4,163,778",5,44,"246,340","425,843",900,15,4/6/2023 5:34,4/6/2023 5:46,4/6/2023 5:48,2,429,540,1,4/6/2023 5:47,1,0,0
"4,163,778",5,44,"246,340","425,843",900,15,4/6/2023 5:34,4/6/2023 5:46,4/6/2023 5:48,2,429,540,1,4/6/2023 5:47,1,0,0
"4,163,778",5,44,"246,340","425,843",900,15,4/6/2023 5:34,4/6/2023 5:46,4/6/2023 5:48,2,429,540,1,4/6/2023 5:47,1,0,0
"4,163,784",5,44,"246,340","425,843","210,222","373,584",4/6/2023 5:39,4/6/2023 5:48,4/6/2023 5:50,2,853,840,1,4/6/2023 5:49,1,0,0
"4,163,788",5,44,"246,340","425,843",909,6,4/6/2023 5:40,4/6/2023 5:50,4/6/2023 5:52,2,375,500,1,4/6/2023 5:51,1,0,0
"4,163,789",5,44,"246,340","425,843","210,222","373,584",4/6/2023 5:41,4/6/2023 5:52,4/6/2023 5:53,2,853,840,1,4/6/2023 5:52,1,0,0
"4,163,794",5,44,"246,340","425,843",903,14,4/6/2023 5:44,4/6/2023 5:53,4/6/2023 5:55,2,63,300,1,4/6/2023 5:54,1,0,0
"4,163,795",5,44,"246,340","425,843",906,16,4/6/2023 5:45,4/6/2023 5:55,4/6/2023 6:00,4,456,620,1,4/6/2023 5:56,1,0,0
"4,163,795",5,44,"246,340","425,843",906,16,4/6/2023 5:45,4/6/2023 5:55,4/6/2023 6:00,4,456,620,1,4/6/2023 5:56,1,0,0
"4,163,799",5,44,"246,340","425,843","210,222","373,584",4/6/2023 5:47,4/6/2023 6:00,4/6/2023 6:03,3,853,840,1,4/6/2023 6:00,1,0,0
"4,163,802",5,44,"246,340","425,843","210,222","373,584",4/6/2023 5:48,4/6/2023 6:03,4/6/2023 6:06,4,853,820,1,4/6/2023 6:04,1,0,0
"4,163,803",5,44,"246,340","425,843",904,13,4/6/2023 5:49,4/6/2023 6:06,4/6/2023 6:08,1,114,340,1,4/6/2023 6:07,0,0,0
"4,163,807",5,44,"246,340","425,843",904,13,4/6/2023 5:51,4/6/2023 6:08,4/6/2023 6:09,1,199,400,1,4/6/2023 6:08,0,0,0
"4,163,810",5,44,"246,340","425,843",901,16,4/6/2023 5:53,4/6/2023 6:09,4/6/2023 6:11,2,429,580,1,4/6/2023 6:10,1,0,0
"4,163,810",5,44,"246,340","425,843",901,16,4/6/2023 5:53,4/6/2023 6:09,4/6/2023 6:11,2,429,580,1,4/6/2023 6:10,1,0,0
"4,163,815",5,44,"246,340","425,843",904,13,4/6/2023 5:55,4/6/2023 6:11,4/6/2023 6:13,3,142,310,1,4/6/2023 6:11,1,0,0
"4,163,817",5,44,"246,340","425,843",904,13,4/6/2023 5:57,4/6/2023 6:14,4/6/2023 6:15,2,64,260,1,4/6/2023 6:14,1,0,0
"4,163,817",5,44,"246,340","425,843",904,13,4/6/2023 5:57,4/6/2023 6:14,4/6/2023 6:15,2,64,260,1,4/6/2023 6:14,1,0,0
"4,163,821",5,44,"246,340","425,843",906,3,4/6/2023 6:01,4/6/2023 6:15,4/6/2023 6:17,2,626,700,1,4/6/2023 6:16,1,0,0
"4,163,823",5,44,"246,340","425,843",905,4,4/6/2023 6:04,4/6/2023 6:17,4/6/2023 6:19,2,539,"1,040",1,4/6/2023 6:18,1,0,0
"4,163,823",5,44,"246,340","425,843",905,4,4/6/2023 6:04,4/6/2023 6:17,4/6/2023 6:19,2,539,"1,040",1,4/6/2023 6:18,1,0,0
"4,163,831",5,44,"246,340","425,843",900,8,4/6/2023 6:07,4/6/2023 6:19,4/6/2023 6:21,2,313,460,1,4/6/2023 6:20,1,0,0
"4,163,834",5,44,"246,340","425,843",905,14,4/6/2023 6:09,4/6/2023 6:21,4/6/2023 6:24,3,388,560,1,4/6/2023 6:22,1,0,0
"4,163,834",5,44,"246,340","425,843",905,14,4/6/2023 6:09,4/6/2023 6:21,4/6/2023 6:24,3,388,560,1,4/6/2023 6:22,1,0,0
"4,163,835",5,44,"246,340","425,843",909,6,4/6/2023 6:10,4/6/2023 6:24,4/6/2023 6:26,2,372,500,1,4/6/2023 6:25,1,0,0
"4,163,844",8,44,"241,569","416,461",902,12,4/6/2023 6:25,4/6/2023 6:26,4/6/2023 6:28,2,8,260,7,4/6/2023 6:27,1,0,0
"4,163,847",8,95,"241,569","416,461",904,16,4/6/2023 6:27,4/6/2023 6:27,4/6/2023 6:29,2,142,310,1,4/6/2023 6:28,1,0,0
"4,163,837",5,44,"246,340","425,843",906,13,4/6/2023 6:12,4/6/2023 6:28,4/6/2023 6:35,7,139,320,1,4/6/2023 6:29,1,0,0
"4,163,837",5,44,"246,340","425,843",906,13,4/6/2023 6:12,4/6/2023 6:28,4/6/2023 6:35,7,139,320,1,4/6/2023 6:29,1,0,0
"4,163,839",5,95,"246,340","425,843","281,489","435,277",4/6/2023 6:15,4/6/2023 6:29,4/6/2023 6:32,3,853,800,1,4/6/2023 6:30,1,0,0
"4,163,840",5,44,"246,340","425,843","281,489","435,277",4/6/2023 6:17,4/6/2023 6:35,4/6/2023 6:38,3,853,800,1,4/6/2023 6:35,0,0,0
"4,163,841",5,44,"246,340","425,843","281,489","435,277",4/6/2023 6:19,4/6/2023 6:38,4/6/2023 6:40,2,853,820,1,4/6/2023 6:38,0,0,0
"4,163,842",5,44,"246,340","425,843","281,489","435,277",4/6/2023 6:21,4/6/2023 6:40,4/6/2023 6:42,2,853,780,1,4/6/2023 6:40,0,0,0
"4,163,843",5,44,"246,340","425,843",905,15,4/6/2023 6:22,4/6/2023 6:42,4/6/2023 6:44,2,597,600,1,4/6/2023 6:43,0,0,0
"4,163,845",5,44,"246,340","425,843","281,489","435,277",4/6/2023 6:26,4/6/2023 6:44,4/6/2023 6:47,2,853,780,1,4/6/2023 6:45,1,0,0
"4,163,851",5,44,"246,340","425,843",905,8,4/6/2023 6:29,4/6/2023 6:47,4/6/2023 6:48,1,534,640,1,4/6/2023 6:47,0,0,0
"4,163,854",5,44,"246,340","425,843","210,295","374,982",4/6/2023 6:30,4/6/2023 6:48,4/6/2023 6:50,2,955,760,1,4/6/2023 6:49,1,0,0
"4,163,910",5,95,"246,340","425,843",909,13,4/6/2023 6:36,4/6/2023 6:48,4/6/2023 6:50,2,156,310,1,4/6/2023 6:49,1,0,0
"4,163,921",5,44,"246,340","425,843",909,6,4/6/2023 6:39,4/6/2023 6:50,4/6/2023 6:51,1,363,500,1,4/6/2023 6:50,0,0,0
"4,163,921",5,44,"246,340","425,843",909,6,4/6/2023 6:39,4/6/2023 6:50,4/6/2023 6:51,1,363,500,1,4/6/2023 6:50,0,0,0
"4,163,923",5,44,"246,340","425,843",906,13,4/6/2023 6:41,4/6/2023 6:51,4/6/2023 6:53,2,51,340,1,4/6/2023 6:51,1,0,0
"4,163,924",5,44,"246,340","425,843","281,489","435,277",4/6/2023 6:43,4/6/2023 6:53,4/6/2023 6:55,2,853,800,1,4/6/2023 6:53,0,0,0
"4,163,925",5,44,"246,340","425,843",901,2,4/6/2023 6:46,4/6/2023 6:55,4/6/2023 6:56,1,355,460,1,4/6/2023 6:55,0,0,0
"4,163,925",5,44,"246,340","425,843",901,2,4/6/2023 6:46,4/6/2023 6:55,4/6/2023 6:56,1,355,460,1,4/6/2023 6:55,0,0,0
"4,163,930",5,44,"246,340","425,843","256,658","421,399",4/6/2023 6:48,4/6/2023 6:56,4/6/2023 6:58,1,955,780,1,4/6/2023 6:57,1,0,0
"4,163,931",5,44,"246,340","425,843",902,7,4/6/2023 6:49,4/6/2023 6:58,4/6/2023 7:00,2,370,460,1,4/6/2023 6:59,1,0,0
"4,163,932",5,44,"246,340","425,843",906,14,4/6/2023 6:50,4/6/2023 7:00,4/6/2023 7:01,2,32,260,1,4/6/2023 7:00,1,0,0
"4,163,934",5,44,"246,340","425,843",903,13,4/6/2023 6:52,4/6/2023 7:01,4/6/2023 7:03,2,59,260,1,4/6/2023 7:02,1,0,0
"4,163,934",5,44,"246,340","425,843",903,13,4/6/2023 6:52,4/6/2023 7:01,4/6/2023 7:03,2,59,260,1,4/6/2023 7:02,1,0,0
"4,163,936",5,44,"246,340","425,843","256,658","421,399",4/6/2023 6:53,4/6/2023 7:03,4/6/2023 7:05,2,955,780,1,4/6/2023 7:04,1,0,0
"4,163,942",5,44,"246,340","425,843",905,14,4/6/2023 6:56,4/6/2023 7:05,4/6/2023 7:07,2,57,340,1,4/6/2023 7:05,0,0,0
"4,163,928",0,45,"235,943","745,770","205,622","723,822",4/6/2023 6:47,4/6/2023 7:07,4/6/2023 7:08,1,831,370,4,4/6/2023 7:07,0,0,0
"4,163,928",0,45,"235,943","745,770","205,622","723,822",4/6/2023 6:47,4/6/2023 7:07,4/6/2023 7:08,1,831,370,4,4/6/2023 7:07,0,0,0
"4,163,946",5,44,"246,340","425,843",904,14,4/6/2023 6:57,4/6/2023 7:07,4/6/2023 7:09,1,597,580,1,4/6/2023 7:07,0,0,0
"4,163,948",5,44,"246,340","425,843",905,14,4/6/2023 6:59,4/6/2023 7:09,4/6/2023 7:11,3,84,300,1,4/6/2023 7:10,1,0,0
"4,163,948",5,44,"246,340","425,843",905,14,4/6/2023 6:59,4/6/2023 7:09,4/6/2023 7:11,3,84,300,1,4/6/2023 7:10,1,0,0
"4,163,948",5,44,"246,340","425,843",905,14,4/6/2023 6:59,4/6/2023 7:09,4/6/2023 7:11,3,84,300,1,4/6/2023 7:10,1,0,0
"4,163,950",5,44,"246,340","425,843","256,658","421,399",4/6/2023 7:01,4/6/2023 7:11,4/6/2023 7:13,1,955,780,1,4/6/2023 7:12,1,0,0
"4,163,964",6,45,"228,539","855,951","236,034","747,455",4/6/2023 7:07,4/6/2023 7:13,4/6/2023 7:16,3,0,205,4,4/6/2023 7:15,2,0,0
"4,163,953",5,44,"246,340","425,843",905,15,4/6/2023 7:03,4/6/2023 7:13,4/6/2023 7:14,1,405,520,1,4/6/2023 7:13,0,0,0
"4,163,959",5,44,"246,340","425,843",908,15,4/6/2023 7:05,4/6/2023 7:14,4/6/2023 7:16,2,209,360,1,4/6/2023 7:15,1,0,0
"4,163,962",5,44,"246,340","425,843","256,658","421,399",4/6/2023 7:06,4/6/2023 7:16,4/6/2023 7:17,1,955,780,1,4/6/2023 7:17,1,0,0
"4,163,965",5,44,"246,340","425,843","256,658","421,399",4/6/2023 7:08,4/6/2023 7:17,4/6/2023 7:18,1,955,780,1,4/6/2023 7:18,0,0,0
"4,163,970",5,44,"246,340","425,843",900,12,4/6/2023 7:11,4/6/2023 7:18,4/6/2023 7:20,1,28,320,1,4/6/2023 7:19,0,0,0
"4,163,972",5,44,"246,340","425,843",900,7,4/6/2023 7:13,4/6/2023 7:20,4/6/2023 7:21,2,710,760,1,4/6/2023 7:20,1,0,0
"4,163,973",5,44,"246,340","425,843","211,510","367,880",4/6/2023 7:14,4/6/2023 7:21,4/6/2023 7:23,1,955,760,1,4/6/2023 7:22,1,0,0
"4,163,975",5,44,"246,340","425,843",905,16,4/6/2023 7:15,4/6/2023 7:23,4/6/2023 7:24,1,484,540,1,4/6/2023 7:23,0,0,0
"4,163,976",5,44,"246,340","425,843",908,13,4/6/2023 7:17,4/6/2023 7:24,4/6/2023 7:26,2,313,520,1,4/6/2023 7:25,1,0,0
"4,163,978",5,44,"246,340","425,843","256,760","422,799",4/6/2023 7:18,4/6/2023 7:26,4/6/2023 7:28,2,955,780,1,4/6/2023 7:27,1,0,0
"4,163,980",5,44,"246,340","425,843",900,1,4/6/2023 7:19,4/6/2023 7:28,4/6/2023 7:29,1,253,440,1,4/6/2023 7:28,0,0,0
"4,163,982",5,44,"246,340","425,843",900,15,4/6/2023 7:21,4/6/2023 7:29,4/6/2023 7:31,2,512,600,1,4/6/2023 7:30,1,0,0
"4,163,983",5,44,"246,340","425,843",900,6,4/6/2023 7:22,4/6/2023 7:31,4/6/2023 7:32,2,363,780,1,4/6/2023 7:31,1,0,0
"4,163,985",5,44,"246,340","425,843",908,5,4/6/2023 7:24,4/6/2023 7:32,4/6/2023 7:36,4,597,720,1,4/6/2023 7:33,1,0,0
